full_sq,life_sq,floor,max_floor,build_year,num_room,kitch_sq,state,sub_area,log_price_doc,product_type_OwnerOccupier
133,64.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Izmajlovo,16.68340951682656,0.0
47,31.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Gol'janovo,13.815511557963774,0.0
50,30.0,9.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Butovo,13.805461232211272,0.0
34,19.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hovrino,13.815511557963774,0.0
66,42.0,7.0,12.558974113593951,1915.0,1.909804296856309,6.399301401980956,2.1070245979186377,Basmannoe,13.805461232211272,0.0
63,33.0,2.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Butovo,16.012735246411598,0.0
43,21.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Babushkinskoe,15.717618233614914,0.0
45,44.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,13.805461232211272,0.0
34,20.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Staroe Krjukovo,15.201805169084134,0.0
43,28.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Pokrovskoe Streshnevo,15.308414878861498,0.0
76,74.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kon'kovo,16.341239282272525,0.0
32,19.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Obruchevskoe,15.143911205565889,0.0
50,30.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Filevskij Park,16.066802461833923,0.0
32,18.0,8.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Troparevo-Nikulino,13.805461232211272,0.0
72,45.0,1.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Severnoe Butovo,15.76142084987672,0.0
45,30.0,3.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Otradnoe,15.687928083961308,0.0
54,37.0,4.0,12.558974113593951,1915.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hamovniki,16.372737946851277,0.0
30,18.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Tushino,13.122365377402328,0.0
39,18.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Moskvorech'e-Saburovo,16.066802461833923,0.0
51,30.0,15.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Solncevo,15.775605482856605,0.0
74,45.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Orehovo-Borisovo Severnoe,13.805461232211272,0.0
41,25.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Tekstil'shhiki,15.49260730578806,0.0
37,16.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Dorogomilovo,15.967272877502799,0.0
44,28.0,4.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bibirevo,15.598901945589025,0.0
38,34.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Severnoe Medvedkovo,14.88022163978423,0.0
26,1.0,6.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Timirjazevskoe,15.237654813174167,0.0
34,19.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,15.46416937585933,0.0
52,30.0,1.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Lianozovo,15.656060350091908,0.0
74,43.0,14.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Zapadnoe Degunino,13.815511557963774,0.0
46,27.0,14.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Izmajlovo,15.789591722875162,0.0
77,40.0,15.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hovrino,16.440179222591198,0.0
44,20.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Pechatniki,15.64006001130563,0.0
54,31.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,15.732433317205148,0.0
74,72.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Krjukovo,15.789591722875162,0.0
46,28.0,4.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Lefortovo,15.663965528349177,0.0
32,19.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Gol'janovo,15.373655386537118,0.0
50,30.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Dmitrovskoe,15.623799493077952,0.0
58,43.0,4.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Jasenevo,15.90737474309945,0.0
54,32.0,15.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Novo-Peredelkino,15.732433317205148,0.0
32,17.0,3.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Chertanovo Severnoe,15.35237799261728,0.0
78,47.0,6.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Rjazanskij,15.566274580130052,0.0
51,31.0,12.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Vyhino-Zhulebino,13.805461232211272,0.0
36,34.0,2.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Lianozovo,14.508658238524095,0.0
57,33.0,2.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Silino,15.623799493077952,0.0
39,20.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ochakovo-Matveevskoe,13.997832948091215,0.0
61,42.0,1.0,12.558974113593951,1915.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hamovniki,16.213405921671733,0.0
52,30.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,15.88868261241667,0.0
48,31.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Donskoe,15.894952224644102,0.0
39,21.0,6.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Orehovo-Borisovo Severnoe,15.414898336565054,0.0
325,325.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ivanovskoe,15.424948670398354,0.0
51,31.0,15.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Lefortovo,15.931766193248746,0.0
33,32.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Golovinskoe,15.38412668421143,0.0
40,20.0,3.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ivanovskoe,15.394489469099211,0.0
47,29.0,3.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Otradnoe,14.508658238524095,0.0
37,19.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Obruchevskoe,15.59046307836746,0.0
44,27.0,4.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kon'kovo,15.607270193858982,0.0
32,20.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Lefortovo,15.363073279446223,0.0
53,32.0,1.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Novokosino,15.623799493077952,0.0
55,35.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,15.82372472458392,0.0
51,28.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Taganskoe,15.424948670398354,0.0
32,19.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatino-Sadovniki,15.373655386537118,0.0
22,14.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Dmitrovskoe,15.068273812173887,0.0
36,17.0,10.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Orehovo-Borisovo Severnoe,14.508658238524095,0.0
44,27.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Severnoe Medvedkovo,15.607270193858982,0.0
62,34.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Izmajlovo,13.815511557963774,0.0
43,27.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Birjulevo Vostochnoe,14.220976332738882,0.0
51,30.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Severnoe Izmajlovo,15.913528607916424,0.0
102,64.0,11.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Sokolinaja Gora,15.341567078850604,0.0
117,108.0,20.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatino-Sadovniki,16.461940712812826,1.0
31,20.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatinskij Zaton,15.53827733427679,0.0
59,42.0,9.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Vostochnoe Degunino,15.64006001130563,0.0
30,18.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ljublino,15.308414878861498,0.0
54,32.0,13.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Novo-Peredelkino,15.768538316632412,0.0
46,22.0,11.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Chertanovo Central'noe,13.815511557963774,0.0
39,22.0,18.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Prospekt Vernadskogo,15.732433317205148,0.0
38,18.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Savelki,13.815511557963774,0.0
59,38.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Dmitrovskoe,15.679590843810702,0.0
44,29.0,4.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ajeroport,15.747032114495013,0.0
54,35.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Vojkovskoe,15.76142084987672,0.0
60,42.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ochakovo-Matveevskoe,15.830413711839864,0.0
34,19.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Solncevo,15.46416937585933,0.0
86,50.0,18.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Mar'ino,16.195056784687036,0.0
36,19.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Beskudnikovskoe,15.473738825043979,0.0
74,45.0,11.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Butovo,16.10298211467111,0.0
39,21.0,6.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Severnoe Butovo,15.555976908243359,0.0
85,54.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Savelki,13.815511557963774,0.0
36,19.0,11.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Moskvorech'e-Saburovo,14.508658238524095,0.0
44,28.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Vostochnoe Degunino,15.52930866590278,0.0
38,20.0,12.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Butovo,14.914123179965662,0.0
47,31.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ochakovo-Matveevskoe,15.687312888712007,0.0
42,26.0,4.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatinskij Zaton,15.671808704579888,0.0
115,60.0,7.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Krylatskoe,17.426428497635523,0.0
32,18.0,1.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Pechatniki,15.308414878861498,0.0
30,18.0,8.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoportovoe,15.424948670398354,0.0
37,22.0,4.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Bogorodskoe,15.607270193858982,0.0
44,30.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kuz'minki,15.53827733427679,0.0
35,22.0,5.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Birjulevo Vostochnoe,15.274125813221904,0.0
30,18.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Danilovskoe,15.29711532616119,0.0
78,74.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hovrino,16.29204904211537,0.0
98,94.0,7.670802534318902,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kurkino,16.257857680289998,0.0
32,21.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Perovo,15.434898999271326,0.0
80,48.0,11.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Mar'ino,14.508658238524095,0.0
68,47.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Akademicheskoe,16.141714614222735,0.0
38,20.0,2.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Orehovo-Borisovo Severnoe,15.414898336565054,0.0
38,19.0,7.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Brateevo,15.483217567201578,0.0
43,27.0,6.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Horoshevo-Mnevniki,13.815511557963774,0.0
98,55.0,12.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Otradnoe,16.705882371415992,0.0
31,20.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kuz'minki,13.997832948091215,0.0
49,29.0,7.670802534318902,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatinskij Zaton,15.931766193248746,0.0
38,19.0,15.0,12.558974113593951,1983.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ivanovskoe,15.520258832020865,0.0
37,19.0,10.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Ochakovo-Matveevskoe,15.631962802384313,0.0
104,64.0,7.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Shhukino,15.253075338210078,0.0
45,28.0,5.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Gol'janovo,15.520258832020865,0.0
33,19.0,9.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Hovrino,13.815511557963774,0.0
39,39.0,10.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Vostochnoe Izmajlovo,15.424948670398354,0.0
53,52.0,7.0,12.558974113593951,2000.0,1.909804296856309,6.399301401980956,2.1070245979186377,Mitino,13.815511557963774,0.0
37,23.0,7.670802534318902,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Nagatinskij Zaton,14.508658238524095,0.0
36,20.0,5.0,12.558974113593951,1915.0,1.909804296856309,6.399301401980956,2.1070245979186377,Basmannoe,15.687312888712007,0.0
54,38.0,3.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Juzhnoe Tushino,15.789591722875162,0.0
54,35.0,2.0,12.558974113593951,1958.0,1.909804296856309,6.399301401980956,2.1070245979186377,Kapotnja,15.717618233614914,0.0
